,URL_ID,URL,Positive Score,Negative Score,Polarity,Subjectivity,Average Sentence Length,Complex Words,Percentage of Complex words,Fog Index,Average_Number_of_Words_Per_Sentence,complex_words,Word Count,Syllable Count Per Word,Personal Pronouns,Average Word Length
39,blackassign0040,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,35,-19,3.374999789062513,0.02435312020646405,11.135593220338983,659,1.0030441400304415,4.440719117306653,11.135593220338983,659,657,2608,5,10.374429223744292
40,blackassign0041,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,27,-24,16.99999433333522,0.004484304926032429,8.060240963855422,619,0.9252615844544095,3.4845242034373367,8.060240963855422,619,669,2432,3,9.638266068759343
41,blackassign0042,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,63,-24,2.2307691735700215,0.05284552838367815,11.53125,820,1.1111111111111112,4.15125,11.53125,820,738,3269,11,11.566395663956639
42,blackassign0043,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,66,-23,2.0697673937263397,0.051807228853244305,10.0,851,1.0253012048192771,3.9012925969447707,10.0,851,830,3328,10,10.5144578313253
43,blackassign0044,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,26,0,0.9999999615384629,0.09219858123333836,12.26086956521739,281,0.9964539007092199,4.921801021197586,12.26086956521739,281,282,1102,0,10.24468085106383
44,blackassign0045,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,80,-39,2.90243895359905,0.05533063420333248,74.1,894,1.2064777327935223,24.56738255033557,74.1,894,741,3423,13,11.865047233468285
45,blackassign0046,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,26,0,0.9999999615384629,0.04952380942947846,9.375,526,1.0019047619047619,3.7428707224334605,9.375,526,525,1989,0,9.900952380952381
46,blackassign0047,https://insights.blackcoffer.com/evolution-of-advertising-industry/,14,-6,2.4999996875000394,0.019900497462934087,9.804878048780488,367,0.9129353233830846,4.295979264969762,9.804878048780488,367,402,1511,0,10.328358208955224
47,blackassign0048,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,3,-4,-7.000007000007,-0.005952380916950114,12.923076923076923,175,1.0416666666666667,4.962461538461539,12.923076923076923,175,168,676,2,11.05952380952381
48,blackassign0049,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,0,0,0.0,0.0,4.0,3,0.75,2.1333333333333333,4.0,3,4,10,0,8.5
49,blackassign0050,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,24,-67,-2.1162791189832353,-0.05795148240168264,13.25,750,1.0107816711590296,5.2434666666666665,13.25,750,742,2758,2,9.832884097035041
50,blackassign0051,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,17,-15,15.999992000004,0.005361930280531018,12.433333333333334,357,0.9571045576407506,5.196227824463119,12.433333333333334,357,373,1405,2,10.072386058981234
51,blackassign0052,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,57,-38,4.999999736842119,0.021064301528753545,8.126126126126126,939,1.041019955654102,3.1223709332335527,8.126126126126126,939,902,3703,7,10.858093126385809
52,blackassign0053,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,41,-3,1.157894706371192,0.10674157273387198,8.090909090909092,370,1.0393258426966292,3.1139066339066344,8.090909090909092,370,356,1386,3,10.196629213483146
53,blackassign0054,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,3,-1,1.9999990000005,0.009389671317419383,12.529411764705882,215,1.0093896713615023,4.96514363885089,12.529411764705882,215,213,762,0,9.328638497652582
54,blackassign0055,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,22,-10,2.666666444444463,0.018604651133946278,13.16326530612245,577,0.8945736434108527,5.8858274679022395,13.16326530612245,577,645,2200,1,9.001550387596899
55,blackassign0056,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,22,-8,2.1428569897959293,0.03943661960722079,14.791666666666666,342,0.9633802816901409,6.141569200779728,14.791666666666666,342,355,1368,1,10.016901408450705
56,blackassign0057,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,15,-9,3.9999993333334443,0.03191489344726121,6.714285714285714,205,1.0904255319148937,2.4629965156794427,6.714285714285714,205,188,821,0,11.28191489361702
57,blackassign0058,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,5,0,0.99999980000004,0.04950495000490149,9.181818181818182,97,0.9603960396039604,3.8241799437675725,9.181818181818182,97,101,373,1,9.485148514851485
58,blackassign0059,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,23,-34,-5.181818652892605,-0.02813299225541434,6.982142857142857,417,1.0664961636828645,2.6187221651250425,6.982142857142857,417,391,1544,9,10.237851662404092
59,blackassign0060,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,9,-2,1.5714283469388075,0.07291666590711807,9.6,112,1.1666666666666667,3.2914285714285714,9.6,112,96,366,1,9.895833333333334
60,blackassign0061,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,45,-19,2.461538366863909,0.03834808253930961,11.3,640,0.943952802359882,4.788375000000001,11.3,640,678,2605,0,10.079646017699115
61,blackassign0062,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,10,-17,-3.8571434081633442,-0.024822694947437253,13.428571428571429,255,0.9042553191489362,5.9401680672268915,13.428571428571429,255,282,1053,7,10.0
62,blackassign0063,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,22,-37,-3.933333595555573,-0.028901734048358895,9.98076923076923,536,1.0327552986512525,3.865685993111366,9.98076923076923,536,519,2022,4,10.275529865125241
63,blackassign0064,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,26,-48,-3.3636365165289326,-0.024122806991093412,12.16,884,0.9692982456140351,5.01806334841629,12.16,884,912,3661,11,10.50109649122807
64,blackassign0065,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,42,-22,3.199999840000008,0.024630541841588003,11.6,852,1.0492610837438423,4.422159624413146,11.6,852,812,3276,17,10.530788177339902
65,blackassign0066,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,34,-25,6.5555548271605755,0.01193633950671573,9.08433734939759,696,0.9230769230769231,3.9365461847389556,9.08433734939759,696,754,2751,11,9.749336870026525
66,blackassign0067,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,24,-7,1.823529304498276,0.0418719210791332,6.444444444444445,376,0.9261083743842364,2.7834515366430264,6.444444444444445,376,406,1589,0,10.426108374384237
67,blackassign0068,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,41,-7,1.411764664359863,0.05752961073176039,8.954545454545455,596,1.0084602368866329,3.55176937156803,8.954545454545455,596,591,2539,3,11.357021996615906
68,blackassign0069,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,29,-6,1.5217390642722146,0.11165048489490056,12.875,236,1.145631067961165,4.495338983050848,12.875,236,206,920,7,11.257281553398059
69,blackassign0070,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,42,-15,2.1111110329218135,0.03264812571626587,11.814285714285715,835,1.0096735187424426,4.680437981180496,11.814285714285715,835,827,3273,5,10.28415961305925
70,blackassign0071,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,23,-68,-2.022222267160495,-0.09574468064735174,6.103896103896104,523,1.1127659574468085,2.19413473715577,6.103896103896104,523,470,1993,6,10.565957446808511
71,blackassign0072,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,61,-23,2.21052625761773,0.06761565824267676,6.938271604938271,511,0.9092526690391459,3.0522963929356624,6.938271604938271,511,562,2118,3,10.092526690391459
72,blackassign0073,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,22,-33,-5.0000004545454955,-0.01641791042325685,14.565217391304348,631,0.9417910447761194,6.186177909460484,14.565217391304348,631,670,2178,0,9.156716417910447
73,blackassign0074,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,30,-25,10.99999780000044,0.0062499999921875,9.75609756097561,771,0.96375,4.049223371611148,9.75609756097561,771,800,2937,6,9.7875
74,blackassign0075,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,23,-78,-1.8363636697520667,-0.11044176684650248,6.225,550,1.104417670682731,2.2545818181818182,6.225,550,498,2103,7,10.592369477911646
75,blackassign0076,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,40,-29,6.272726702479391,0.01421188628654795,14.333333333333334,752,0.9715762273901809,5.901063829787234,14.333333333333334,752,774,2885,5,10.12532299741602
76,blackassign0077,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,23,-13,3.5999996400000365,0.024213075001905386,17.956521739130434,411,0.9951573849878934,7.217560562784302,17.956521739130434,411,413,1511,1,9.934624697336561
77,blackassign0078,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,36,-25,5.54545404132236,0.016467065843612176,18.054054054054053,653,0.9775449101796407,7.387508795165762,18.054054054054053,653,668,2444,1,9.907185628742514
78,blackassign0079,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,33,-48,-5.400000360000024,-0.01689189187286949,12.164383561643836,898,1.0112612612612613,4.811569088080057,12.164383561643836,898,888,3422,2,10.163288288288289
79,blackassign0080,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,20,-11,3.4444440617284378,0.004028648162923613,11.39795918367347,1686,0.7547000895255148,6.041053574454693,11.39795918367347,1686,2234,6114,0,7.901521933751119
80,blackassign0081,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,37,-46,-9.222223246913693,-0.009999999988888888,10.714285714285714,941,1.0455555555555556,4.098982844997723,10.714285714285714,941,900,3447,7,10.141111111111112
81,blackassign0082,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,28,-67,-2.435897498356346,-0.044267877361784475,14.683333333333334,857,0.9727582292849035,6.037814080124466,14.683333333333334,857,881,3277,0,9.709421112372304
82,blackassign0083,https://insights.blackcoffer.com/human-rights-outlook/,3,-3,6000000.0,0.0,9.11111111111111,88,1.0731707317073171,3.395959595959596,9.11111111111111,88,82,329,1,10.536585365853659
83,blackassign0084,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,34,-4,1.2666666244444458,0.06122448967097043,10.88888888888889,514,1.0489795918367346,4.152183311716386,10.88888888888889,514,490,1898,1,10.208163265306123
84,blackassign0085,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,37,-34,23.666658777780405,0.0036144578269705326,6.859504132231405,844,1.0168674698795181,2.698288355332733,6.859504132231405,844,830,3468,4,11.175903614457832
85,blackassign0086,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,46,-14,1.874999941406252,0.03440860211353914,9.789473684210526,881,0.9473118279569892,4.133580261664377,9.789473684210526,881,930,3477,4,9.993548387096775
86,blackassign0087,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,28,-30,-29.00001450000725,-0.0035587188548777244,11.957446808510639,540,0.9608540925266904,4.977840819542948,11.957446808510639,540,562,2056,2,9.902135231316725
87,blackassign0088,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,15,-41,-2.1538462366863937,-0.025193798425199806,16.64516129032258,911,0.8827519379844961,7.542395807513898,16.64516129032258,911,1032,3579,1,9.536821705426357
88,blackassign0089,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,16,-42,-2.230769316568051,-0.05078124990081787,9.846153846153847,508,0.9921875,3.969473046638401,9.846153846153847,508,512,1918,4,9.9609375
89,blackassign0090,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,35,-45,-8.000000800000079,-0.017211703929067634,7.851351351351352,594,1.0223752151462995,3.071808171808172,7.851351351351352,594,581,2323,22,10.397590361445783
90,blackassign0091,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,22,-26,-12.000003000000751,-0.007518796978348126,14.0,546,1.0263157894736843,5.456410256410257,14.0,546,532,2135,6,10.558270676691729
91,blackassign0092,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,19,-37,-3.111111283950627,-0.021871202889585415,13.94915254237288,623,0.7569866342648846,7.370884457382267,13.94915254237288,623,823,2540,2,8.560145808019442
92,blackassign0093,https://insights.blackcoffer.com/travel-and-tourism-outlook/,4,-3,6.9999930000070005,0.010638297759167045,8.545454545454545,90,0.9574468085106383,3.57010101010101,8.545454545454545,90,94,354,1,9.946808510638299
93,blackassign0094,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,32,-47,-5.2666670177778006,-0.024793388388771258,9.453125,561,0.9272727272727272,4.077818627450981,9.453125,561,605,2147,9,9.492561983471074
94,blackassign0095,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,7,-25,-1.7777778765432155,-0.04864864851716581,10.277777777777779,329,0.8891891891891892,4.623438027693347,10.277777777777779,329,370,1204,2,9.116216216216216
95,blackassign0096,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,28,-55,-3.074074187928674,-0.04319999993088,12.5,583,0.9328,5.360205831903945,12.5,583,625,2268,1,9.7328
96,blackassign0097,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,22,-34,-4.666667055555588,-0.025862068909780024,11.897435897435898,503,1.084051724137931,4.389988275475353,11.897435897435898,503,464,2011,4,11.422413793103448
97,blackassign0098,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,5,-2,2.3333325555558146,0.011857707463013014,21.083333333333332,202,0.7984189723320159,10.562541254125412,21.083333333333332,202,253,836,0,9.110671936758893
98,blackassign0099,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,14,-3,1.5454544049586905,0.03273809514066043,10.5,314,0.9345238095238095,4.494267515923567,10.5,314,336,1137,1,9.092261904761905
99,blackassign0100,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,32,-54,-3.9090910867768676,-0.03859649116035703,17.272727272727273,536,0.9403508771929825,7.347354138398915,17.272727272727273,536,570,2132,3,10.12280701754386
